,artist,title,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,id,uri,track_href,analysis_url,duration_ms,time_signature
1417,Coldplay,Speed Of Sound,0.514,0.898,11,-6.765,0,0.0577,0.00488,0.0345,0.0746,0.353,123.067,audio_features,7clUVcSOtkNWa58Gw5RfD4,spotify:track:7clUVcSOtkNWa58Gw5RfD4,https://api.spotify.com/v1/tracks/7clUVcSOtkNWa58Gw5RfD4,https://api.spotify.com/v1/audio-analysis/7clUVcSOtkNWa58Gw5RfD4,287907,4
1418,Mecano,Hijo De La Luna,0.45,0.527,1,-7.212,0,0.0341,0.695,8.31e-06,0.0685,0.569,179.474,audio_features,7g3g2sqevicvurLTZ75JTA,spotify:track:7g3g2sqevicvurLTZ75JTA,https://api.spotify.com/v1/tracks/7g3g2sqevicvurLTZ75JTA,https://api.spotify.com/v1/audio-analysis/7g3g2sqevicvurLTZ75JTA,259147,3
1419,Live,The Dolphin's Cry,0.342,0.792,5,-6.001,0,0.0391,0.000442,8.57e-06,0.142,0.431,149.744,audio_features,6FPnecQDKOWSAKDKBAZ7ZG,spotify:track:6FPnecQDKOWSAKDKBAZ7ZG,https://api.spotify.com/v1/tracks/6FPnecQDKOWSAKDKBAZ7ZG,https://api.spotify.com/v1/audio-analysis/6FPnecQDKOWSAKDKBAZ7ZG,264160,4
1420,Peter Gabriel,Biko,0.532,0.355,7,-10.924,1,0.0413,0.281,0.000165,0.239,0.166,178.714,audio_features,4X5nq5swAfwEMqDOOJpEA8,spotify:track:4X5nq5swAfwEMqDOOJpEA8,https://api.spotify.com/v1/tracks/4X5nq5swAfwEMqDOOJpEA8,https://api.spotify.com/v1/audio-analysis/4X5nq5swAfwEMqDOOJpEA8,451933,4
1421,Cuby & the Blizzards,Appleknockers Flophouse,0.308,0.707,0,-9.437,1,0.0994,0.00301,2.53e-05,0.255,0.674,197.321,audio_features,7FcYzZLENZjaCKaqL2mRPt,spotify:track:7FcYzZLENZjaCKaqL2mRPt,https://api.spotify.com/v1/tracks/7FcYzZLENZjaCKaqL2mRPt,https://api.spotify.com/v1/audio-analysis/7FcYzZLENZjaCKaqL2mRPt,150693,4
1422,Fugees,Killing Me Softly,0.765,0.29,4,-17.117,0,0.139,0.0279,0.0,0.571,0.506,92.409,audio_features,0Q0IVlqMV64kNLlwjPj0Hl,spotify:track:0Q0IVlqMV64kNLlwjPj0Hl,https://api.spotify.com/v1/tracks/0Q0IVlqMV64kNLlwjPj0Hl,https://api.spotify.com/v1/audio-analysis/0Q0IVlqMV64kNLlwjPj0Hl,298773,4
1423,Kendrick Lamar,King Kunta,0.884,0.657,6,-4.569,0,0.0977,0.00589,0.0,0.154,0.489,107.059,audio_features,0N3W5peJUQtI4eyR6GJT5O,spotify:track:0N3W5peJUQtI4eyR6GJT5O,https://api.spotify.com/v1/tracks/0N3W5peJUQtI4eyR6GJT5O,https://api.spotify.com/v1/audio-analysis/0N3W5peJUQtI4eyR6GJT5O,234693,4
1424,Suzan & Freek,Dromen In Kleur,0.621,0.398,2,-9.51,1,0.0334,0.68,0.0,0.0958,0.339,87.945,audio_features,2KqRs4eFBBo4xkZWbZhGPc,spotify:track:2KqRs4eFBBo4xkZWbZhGPc,https://api.spotify.com/v1/tracks/2KqRs4eFBBo4xkZWbZhGPc,https://api.spotify.com/v1/audio-analysis/2KqRs4eFBBo4xkZWbZhGPc,201903,4
1425,André Hazes,Ik Leef Mijn Eigen Leven,0.545,0.511,0,-9.373,0,0.0258,0.257,1.61e-06,0.111,0.218,94.092,audio_features,3ETSl3KCKRWTaIWFztRgvA,spotify:track:3ETSl3KCKRWTaIWFztRgvA,https://api.spotify.com/v1/tracks/3ETSl3KCKRWTaIWFztRgvA,https://api.spotify.com/v1/audio-analysis/3ETSl3KCKRWTaIWFztRgvA,291699,4
1426,Drs. P,Dodenrit,0.577,0.798,5,-3.656,1,0.0412,0.0084,3.49e-05,0.199,0.137,149.992,audio_features,5atcK58NTTeE5aEw1YDMkJ,spotify:track:5atcK58NTTeE5aEw1YDMkJ,https://api.spotify.com/v1/tracks/5atcK58NTTeE5aEw1YDMkJ,https://api.spotify.com/v1/audio-analysis/5atcK58NTTeE5aEw1YDMkJ,190800,4
1427,The Police,Walking On The Moon,0.514,0.34,0,-12.779,1,0.0537,0.00142,0.0173,0.213,0.269,145.992,audio_features,62uLNJgVZaFiEiKV4LpoYJ,spotify:track:62uLNJgVZaFiEiKV4LpoYJ,https://api.spotify.com/v1/tracks/62uLNJgVZaFiEiKV4LpoYJ,https://api.spotify.com/v1/audio-analysis/62uLNJgVZaFiEiKV4LpoYJ,300827,4
1428,Joe Cocker,N'Oubliez Jamais,0.586,0.484,5,-8.395,1,0.0246,0.136,0.0,0.0598,0.351,86.872,audio_features,6vRiNhsQQRzHpzvjIQXSNp,spotify:track:6vRiNhsQQRzHpzvjIQXSNp,https://api.spotify.com/v1/tracks/6vRiNhsQQRzHpzvjIQXSNp,https://api.spotify.com/v1/audio-analysis/6vRiNhsQQRzHpzvjIQXSNp,283107,4
1429,Swedish House Mafia ft. The Weeknd,Moth To A Flame,0.663,0.817,0,-7.793,0,0.0332,0.000118,0.37,0.0683,0.113,120.013,audio_features,1G3kwVs3JHqN5UPiFXcAID,spotify:track:1G3kwVs3JHqN5UPiFXcAID,https://api.spotify.com/v1/tracks/1G3kwVs3JHqN5UPiFXcAID,https://api.spotify.com/v1/audio-analysis/1G3kwVs3JHqN5UPiFXcAID,389957,4
1430,Tears For Fears,Sowing The Seeds Of Love,0.334,0.767,7,-7.574,0,0.036,0.00715,8.63e-05,0.338,0.644,87.027,audio_features,62vx6uOYO7PrqKqKTKg9RY,spotify:track:62vx6uOYO7PrqKqKTKg9RY,https://api.spotify.com/v1/tracks/62vx6uOYO7PrqKqKTKg9RY,https://api.spotify.com/v1/audio-analysis/62vx6uOYO7PrqKqKTKg9RY,379333,4
1431,Johnny Cash,San Quentin (Live),0.399,0.744,10,-11.202,1,0.674,0.793,0.002,0.681,0.668,168.396,audio_features,2g34T4Zs54pTRR1AYTjobc,spotify:track:2g34T4Zs54pTRR1AYTjobc,https://api.spotify.com/v1/tracks/2g34T4Zs54pTRR1AYTjobc,https://api.spotify.com/v1/audio-analysis/2g34T4Zs54pTRR1AYTjobc,227853,4
1432,David Bowie,The Man Who Sold The World,0.474,0.387,2,-14.416,0,0.0305,0.642,0.00557,0.143,0.545,118.486,audio_features,4mWahKerLaVddUjb8d1Q4Q,spotify:track:4mWahKerLaVddUjb8d1Q4Q,https://api.spotify.com/v1/tracks/4mWahKerLaVddUjb8d1Q4Q,https://api.spotify.com/v1/audio-analysis/4mWahKerLaVddUjb8d1Q4Q,241347,4
1433,Michael Kiwanuka,Home Again,0.524,0.321,9,-11.452,0,0.032,0.702,0.0,0.124,0.27,85.328,audio_features,46EuzanXhKwIc7755wLAvS,spotify:track:46EuzanXhKwIc7755wLAvS,https://api.spotify.com/v1/tracks/46EuzanXhKwIc7755wLAvS,https://api.spotify.com/v1/audio-analysis/46EuzanXhKwIc7755wLAvS,212373,4
1434,Michael Jackson,The Way You Make Me Feel,0.877,0.854,1,-4.523,1,0.147,0.0544,5.5e-05,0.144,0.54,114.472,audio_features,0sKlV58cODrjxGFOyf9IXY,spotify:track:0sKlV58cODrjxGFOyf9IXY,https://api.spotify.com/v1/tracks/0sKlV58cODrjxGFOyf9IXY,https://api.spotify.com/v1/audio-analysis/0sKlV58cODrjxGFOyf9IXY,298120,4
1435,Coldplay,Talk,0.415,0.554,7,-10.839,0,0.0334,0.00541,0.00202,0.155,0.163,120.318,audio_features,4wzt5Rrk3W98pHXAqutuJw,spotify:track:4wzt5Rrk3W98pHXAqutuJw,https://api.spotify.com/v1/tracks/4wzt5Rrk3W98pHXAqutuJw,https://api.spotify.com/v1/audio-analysis/4wzt5Rrk3W98pHXAqutuJw,311292,4
1436,Golden Earring,I Can't Sleep Without You (Naked),0.805,0.479,6,-9.238,0,0.363,0.182,3.41e-06,0.346,0.363,80.454,audio_features,25yup6WYnPoITrfzhkBLmt,spotify:track:25yup6WYnPoITrfzhkBLmt,https://api.spotify.com/v1/tracks/25yup6WYnPoITrfzhkBLmt,https://api.spotify.com/v1/audio-analysis/25yup6WYnPoITrfzhkBLmt,152500,4
1437,Hans de Booij,Annabel,0.805,0.52,7,-13.974,1,0.299,0.0594,3.97e-06,0.0978,0.593,173.713,audio_features,6trgkuKd380kEbIrpEARGo,spotify:track:6trgkuKd380kEbIrpEARGo,https://api.spotify.com/v1/tracks/6trgkuKd380kEbIrpEARGo,https://api.spotify.com/v1/audio-analysis/6trgkuKd380kEbIrpEARGo,212600,4
1438,Normaal,Alie,0.515,0.766,9,-10.867,1,0.0557,0.142,0.0,0.0552,0.93,93.393,audio_features,4vYH0uBbpU3M5I4jSsMCW3,spotify:track:4vYH0uBbpU3M5I4jSsMCW3,https://api.spotify.com/v1/tracks/4vYH0uBbpU3M5I4jSsMCW3,https://api.spotify.com/v1/audio-analysis/4vYH0uBbpU3M5I4jSsMCW3,180847,4
1439,Etta James,I'd Rather Go Blind,0.477,0.433,11,-6.473,0,0.0247,0.689,0.000195,0.151,0.611,82.52,audio_features,1kPBT8S2wJFNAyBMnGVZgL,spotify:track:1kPBT8S2wJFNAyBMnGVZgL,https://api.spotify.com/v1/tracks/1kPBT8S2wJFNAyBMnGVZgL,https://api.spotify.com/v1/audio-analysis/1kPBT8S2wJFNAyBMnGVZgL,156653,3
1440,Janis Ian,At Seventeen,0.616,0.271,0,-17.212,1,0.0458,0.876,0.000126,0.113,0.336,125.021,audio_features,7wJpqjqk8QbHpCakY1ZacY,spotify:track:7wJpqjqk8QbHpCakY1ZacY,https://api.spotify.com/v1/tracks/7wJpqjqk8QbHpCakY1ZacY,https://api.spotify.com/v1/audio-analysis/7wJpqjqk8QbHpCakY1ZacY,283880,4
1441,Ralph McTell,Streets Of London,0.396,0.295,4,-15.126,1,0.0343,0.625,7.6e-05,0.0989,0.187,155.531,audio_features,2zwH1NlxBEpzVlvzXNHQso,spotify:track:2zwH1NlxBEpzVlvzXNHQso,https://api.spotify.com/v1/tracks/2zwH1NlxBEpzVlvzXNHQso,https://api.spotify.com/v1/audio-analysis/2zwH1NlxBEpzVlvzXNHQso,248587,4
1442,Paul McCartney & Wings,Mull Of Kintyre,0.318,0.363,2,-11.248,1,0.0264,0.000311,0.0,0.114,0.418,90.807,audio_features,24RwOcKkC0hdiN1j3zjN1E,spotify:track:24RwOcKkC0hdiN1j3zjN1E,https://api.spotify.com/v1/tracks/24RwOcKkC0hdiN1j3zjN1E,https://api.spotify.com/v1/audio-analysis/24RwOcKkC0hdiN1j3zjN1E,286347,3
1443,Elvis Presley,An American Trilogy,0.245,0.132,0,-13.783,1,0.0315,0.729,0.00185,0.964,0.174,83.813,audio_features,5iPiI5NTu09tx9CkVhM3pF,spotify:track:5iPiI5NTu09tx9CkVhM3pF,https://api.spotify.com/v1/tracks/5iPiI5NTu09tx9CkVhM3pF,https://api.spotify.com/v1/audio-analysis/5iPiI5NTu09tx9CkVhM3pF,272467,4
1444,U2,Ordinary Love,0.617,0.621,11,-10.233,1,0.0306,0.0207,3.8e-05,0.0879,0.378,124.992,audio_features,5K8cyMKcnG4rx5ocW3u7OW,spotify:track:5K8cyMKcnG4rx5ocW3u7OW,https://api.spotify.com/v1/tracks/5K8cyMKcnG4rx5ocW3u7OW,https://api.spotify.com/v1/audio-analysis/5K8cyMKcnG4rx5ocW3u7OW,227173,4
1445,Fleetwood Mac,You Make Lovin' Fun,0.625,0.591,7,-9.127,0,0.0265,0.0138,0.0399,0.0893,0.863,126.597,audio_features,28H3wOEKsaEa8NBEYCLl4j,spotify:track:28H3wOEKsaEa8NBEYCLl4j,https://api.spotify.com/v1/tracks/28H3wOEKsaEa8NBEYCLl4j,https://api.spotify.com/v1/audio-analysis/28H3wOEKsaEa8NBEYCLl4j,213693,4
1446,The Smiths,How Soon Is Now?,0.398,0.93,11,-6.76,1,0.0615,0.000854,0.121,0.0874,0.725,190.818,audio_features,1YrnDTqvcnUKxAIeXyaEmU,spotify:track:1YrnDTqvcnUKxAIeXyaEmU,https://api.spotify.com/v1/tracks/1YrnDTqvcnUKxAIeXyaEmU,https://api.spotify.com/v1/audio-analysis/1YrnDTqvcnUKxAIeXyaEmU,408173,4
1447,Metallica,Memory Remains,0.432,0.904,10,-3.697,0,0.0432,0.000321,0.00982,0.206,0.6,144.401,audio_features,0vhOJ8a3M2LWnBNrDXJKDl,spotify:track:0vhOJ8a3M2LWnBNrDXJKDl,https://api.spotify.com/v1/tracks/0vhOJ8a3M2LWnBNrDXJKDl,https://api.spotify.com/v1/audio-analysis/0vhOJ8a3M2LWnBNrDXJKDl,279240,4
1448,Eminem & Rihanna,The Monster,0.781,0.853,1,-3.68,0,0.0715,0.0525,0.0,0.12,0.624,110.049,audio_features,48RrDBpOSSl1aLVCalGl5C,spotify:track:48RrDBpOSSl1aLVCalGl5C,https://api.spotify.com/v1/tracks/48RrDBpOSSl1aLVCalGl5C,https://api.spotify.com/v1/audio-analysis/48RrDBpOSSl1aLVCalGl5C,250189,4
1449,Kane,Damn Those Eyes,0.183,0.759,11,-7.216,0,0.0493,0.000133,0.0,0.353,0.288,172.022,audio_features,2gSmNHLyWjb6YpxHolud8j,spotify:track:2gSmNHLyWjb6YpxHolud8j,https://api.spotify.com/v1/tracks/2gSmNHLyWjb6YpxHolud8j,https://api.spotify.com/v1/audio-analysis/2gSmNHLyWjb6YpxHolud8j,250653,4
1450,Queen,Spread Your Wings,0.393,0.658,9,-6.474,1,0.0331,0.281,2.4e-05,0.0642,0.458,174.867,audio_features,6hvFXQ9Kmsabx520Xlu5rK,spotify:track:6hvFXQ9Kmsabx520Xlu5rK,https://api.spotify.com/v1/tracks/6hvFXQ9Kmsabx520Xlu5rK,https://api.spotify.com/v1/audio-analysis/6hvFXQ9Kmsabx520Xlu5rK,274227,4
1451,Olivia Rodrigo,Good 4 U,0.563,0.664,9,-5.044,1,0.154,0.335,0.0,0.0849,0.688,166.928,audio_features,4ZtFanR9U6ndgddUvNcjcG,spotify:track:4ZtFanR9U6ndgddUvNcjcG,https://api.spotify.com/v1/tracks/4ZtFanR9U6ndgddUvNcjcG,https://api.spotify.com/v1/audio-analysis/4ZtFanR9U6ndgddUvNcjcG,178147,4
1452,ABBA,The Name Of The Game (Albumversie),0.501,0.519,4,-5.88,0,0.0409,0.109,0.0,0.454,0.168,133.99,audio_features,23L5CiUhw2jV1OIMwthR3S,spotify:track:23L5CiUhw2jV1OIMwthR3S,https://api.spotify.com/v1/tracks/23L5CiUhw2jV1OIMwthR3S,https://api.spotify.com/v1/audio-analysis/23L5CiUhw2jV1OIMwthR3S,195707,4
1453,Bruce Springsteen,No Surrender,0.351,0.947,5,-4.965,1,0.0503,0.00382,1.81e-06,0.559,0.859,153.762,audio_features,2zMlWt4aYreVczVERFK94w,spotify:track:2zMlWt4aYreVczVERFK94w,https://api.spotify.com/v1/tracks/2zMlWt4aYreVczVERFK94w,https://api.spotify.com/v1/audio-analysis/2zMlWt4aYreVczVERFK94w,240147,4
1454,Thin Lizzy,The Boys Are Back In Town,0.445,0.706,8,-9.803,1,0.0461,0.234,0.000252,0.205,0.768,80.823,audio_features,43DeSV93pJPT4lCZaWZ6b1,spotify:track:43DeSV93pJPT4lCZaWZ6b1,https://api.spotify.com/v1/tracks/43DeSV93pJPT4lCZaWZ6b1,https://api.spotify.com/v1/audio-analysis/43DeSV93pJPT4lCZaWZ6b1,266720,4
1455,Bruno Mars,Locked Out Of Heaven,0.688,0.53,11,-5.507,1,0.0333,0.443,0.0,0.0995,0.162,106.958,audio_features,60iSKGrGazRzICtMjADNSM,spotify:track:60iSKGrGazRzICtMjADNSM,https://api.spotify.com/v1/tracks/60iSKGrGazRzICtMjADNSM,https://api.spotify.com/v1/audio-analysis/60iSKGrGazRzICtMjADNSM,205687,4
1456,Coldplay,Every Teardrop Is A Waterfall,0.425,0.732,9,-6.883,1,0.0396,0.00194,0.0103,0.171,0.333,117.98,audio_features,2U8g9wVcUu9wsg6i7sFSv8,spotify:track:2U8g9wVcUu9wsg6i7sFSv8,https://api.spotify.com/v1/tracks/2U8g9wVcUu9wsg6i7sFSv8,https://api.spotify.com/v1/audio-analysis/2U8g9wVcUu9wsg6i7sFSv8,240796,4
1457,Kraftwerk,Autobahn,0.333,0.497,2,-15.606,1,0.0366,0.105,0.872,0.129,0.113,81.681,audio_features,31uidLEHAcF8Cw1cX1VCS8,spotify:track:31uidLEHAcF8Cw1cX1VCS8,https://api.spotify.com/v1/tracks/31uidLEHAcF8Cw1cX1VCS8,https://api.spotify.com/v1/audio-analysis/31uidLEHAcF8Cw1cX1VCS8,1367093,4
1458,Tracy Chapman,Talkin' Bout A Revolution,0.561,0.732,7,-6.178,1,0.0281,0.329,0.000228,0.0755,0.671,118.975,audio_features,0YMFcrMtBowDdD5bPz0cgy,spotify:track:0YMFcrMtBowDdD5bPz0cgy,https://api.spotify.com/v1/tracks/0YMFcrMtBowDdD5bPz0cgy,https://api.spotify.com/v1/audio-analysis/0YMFcrMtBowDdD5bPz0cgy,161600,4
1459,3 Doors Down,Here Without You,0.557,0.533,10,-6.817,0,0.0252,0.0492,0.0,0.205,0.233,143.994,audio_features,3NLrRZoMF0Lx6zTlYqeIo4,spotify:track:3NLrRZoMF0Lx6zTlYqeIo4,https://api.spotify.com/v1/tracks/3NLrRZoMF0Lx6zTlYqeIo4,https://api.spotify.com/v1/audio-analysis/3NLrRZoMF0Lx6zTlYqeIo4,238733,4
1460,Alphaville,Big In Japan,0.748,0.414,2,-15.15,0,0.0405,0.069,0.0671,0.336,0.239,97.646,audio_features,3BZGi1yUqQyCNC868AqUGG,spotify:track:3BZGi1yUqQyCNC868AqUGG,https://api.spotify.com/v1/tracks/3BZGi1yUqQyCNC868AqUGG,https://api.spotify.com/v1/audio-analysis/3BZGi1yUqQyCNC868AqUGG,286160,4
1461,Sam Cooke,A Change Is Gonna Come,0.212,0.383,10,-10.071,1,0.0347,0.723,0.0,0.299,0.452,173.79,audio_features,0KOE1hat4SIer491XKk4Pa,spotify:track:0KOE1hat4SIer491XKk4Pa,https://api.spotify.com/v1/tracks/0KOE1hat4SIer491XKk4Pa,https://api.spotify.com/v1/audio-analysis/0KOE1hat4SIer491XKk4Pa,191160,3
1462,Anouk,R U Kiddin' Me,0.393,0.942,4,-7.329,1,0.118,0.0686,1.02e-06,0.985,0.417,177.783,audio_features,2lw4XYltR27QCbEtwsRLRZ,spotify:track:2lw4XYltR27QCbEtwsRLRZ,https://api.spotify.com/v1/tracks/2lw4XYltR27QCbEtwsRLRZ,https://api.spotify.com/v1/audio-analysis/2lw4XYltR27QCbEtwsRLRZ,204360,4
1463,Stevie Wonder,Isn't She Lovely,0.747,0.692,1,-8.956,0,0.0474,0.202,3.39e-05,0.0698,0.904,118.698,audio_features,3NlLmKBJozwoi0k03Feb1N,spotify:track:3NlLmKBJozwoi0k03Feb1N,https://api.spotify.com/v1/tracks/3NlLmKBJozwoi0k03Feb1N,https://api.spotify.com/v1/audio-analysis/3NlLmKBJozwoi0k03Feb1N,199387,4
1464,Bee Gees,Nights On Broadway,0.573,0.641,5,-9.196,1,0.0443,0.235,0.00414,0.859,0.613,88.862,audio_features,4JjcCdm0RSPuvQWnZyrNkm,spotify:track:4JjcCdm0RSPuvQWnZyrNkm,https://api.spotify.com/v1/tracks/4JjcCdm0RSPuvQWnZyrNkm,https://api.spotify.com/v1/audio-analysis/4JjcCdm0RSPuvQWnZyrNkm,271373,4
1465,Seal,Crazy,0.633,0.858,11,-7.42,0,0.0473,0.208,0.0112,0.0655,0.724,102.561,audio_features,6Vz7vzOpCwKeSQlfViibuY,spotify:track:6Vz7vzOpCwKeSQlfViibuY,https://api.spotify.com/v1/tracks/6Vz7vzOpCwKeSQlfViibuY,https://api.spotify.com/v1/audio-analysis/6Vz7vzOpCwKeSQlfViibuY,356520,4
1466,Fleetwood Mac,Big Love,0.639,0.757,10,-12.351,0,0.0496,0.00559,0.0509,0.134,0.643,125.209,audio_features,1cWilR7SC3qyfl6emCvYf0,spotify:track:1cWilR7SC3qyfl6emCvYf0,https://api.spotify.com/v1/tracks/1cWilR7SC3qyfl6emCvYf0,https://api.spotify.com/v1/audio-analysis/1cWilR7SC3qyfl6emCvYf0,218840,4
1467,BLØF,Zaterdag,0.749,0.712,7,-9.13,1,0.0316,0.067,5.65e-05,0.116,0.888,140.959,audio_features,141mW0BgAlJLZugUvKQuyM,spotify:track:141mW0BgAlJLZugUvKQuyM,https://api.spotify.com/v1/tracks/141mW0BgAlJLZugUvKQuyM,https://api.spotify.com/v1/audio-analysis/141mW0BgAlJLZugUvKQuyM,284707,4
1468,André Hazes,Het Laatste Rondje,0.341,0.742,9,-7.907,1,0.106,0.0174,0.0,0.0569,0.749,205.914,audio_features,4L2xU84Wbc37In2KXQdQMO,spotify:track:4L2xU84Wbc37In2KXQdQMO,https://api.spotify.com/v1/tracks/4L2xU84Wbc37In2KXQdQMO,https://api.spotify.com/v1/audio-analysis/4L2xU84Wbc37In2KXQdQMO,260093,4
1469,The Prodigy,Breathe,0.673,0.808,9,-6.183,1,0.0491,0.0121,0.878,0.037,0.303,130.041,audio_features,4ZtqsOdBbS6GoedzzRGSo9,spotify:track:4ZtqsOdBbS6GoedzzRGSo9,https://api.spotify.com/v1/tracks/4ZtqsOdBbS6GoedzzRGSo9,https://api.spotify.com/v1/audio-analysis/4ZtqsOdBbS6GoedzzRGSo9,336280,4
1470,Mike & The Mechanics,The Living Years,0.518,0.417,8,-13.268,1,0.0325,0.58,0.0,0.0722,0.311,97.63,audio_features,7tJnjRY2js0yXtNUWE4fgF,spotify:track:7tJnjRY2js0yXtNUWE4fgF,https://api.spotify.com/v1/tracks/7tJnjRY2js0yXtNUWE4fgF,https://api.spotify.com/v1/audio-analysis/7tJnjRY2js0yXtNUWE4fgF,330267,4
1471,Whitney Houston,I Have Nothing,0.541,0.401,0,-10.499,1,0.0365,0.576,0.0,0.164,0.24,152.943,audio_features,31er9IGsfFbwqy1pH4aiTP,spotify:track:31er9IGsfFbwqy1pH4aiTP,https://api.spotify.com/v1/tracks/31er9IGsfFbwqy1pH4aiTP,https://api.spotify.com/v1/audio-analysis/31er9IGsfFbwqy1pH4aiTP,289160,3
1472,Crowded House,Weather With You,0.643,0.614,2,-12.878,1,0.0279,0.25,7.17e-06,0.214,0.891,93.982,audio_features,6tXnRSvuNgOq4QcxpIN54r,spotify:track:6tXnRSvuNgOq4QcxpIN54r,https://api.spotify.com/v1/tracks/6tXnRSvuNgOq4QcxpIN54r,https://api.spotify.com/v1/audio-analysis/6tXnRSvuNgOq4QcxpIN54r,224467,4
1473,Robert Plant,Big Log,0.554,0.639,9,-7.163,0,0.0278,0.359,0.00274,0.205,0.644,180.638,audio_features,7257drAN3eTtaaUUPw95B3,spotify:track:7257drAN3eTtaaUUPw95B3,https://api.spotify.com/v1/tracks/7257drAN3eTtaaUUPw95B3,https://api.spotify.com/v1/audio-analysis/7257drAN3eTtaaUUPw95B3,304800,4
1474,Marco Borsato,Ik Leef Niet Meer Voor Jou,0.546,0.815,4,-8.746,0,0.0466,0.0153,6.33e-05,0.0417,0.574,149.962,audio_features,45I37gu7jG5JsXyqYm4YDT,spotify:track:45I37gu7jG5JsXyqYm4YDT,https://api.spotify.com/v1/tracks/45I37gu7jG5JsXyqYm4YDT,https://api.spotify.com/v1/audio-analysis/45I37gu7jG5JsXyqYm4YDT,216640,4
1475,Porcupine Tree,Arriving Somewhere But Not Here,0.377,0.789,2,-5.032,0,0.0504,0.016,0.705,0.245,0.048,159.965,audio_features,6gYx4SBZz99Lwn6V5iDll9,spotify:track:6gYx4SBZz99Lwn6V5iDll9,https://api.spotify.com/v1/tracks/6gYx4SBZz99Lwn6V5iDll9,https://api.spotify.com/v1/audio-analysis/6gYx4SBZz99Lwn6V5iDll9,722200,4
1476,David Bowie,Ziggy Stardust,0.515,0.554,7,-11.616,1,0.0784,0.0478,0.0,0.219,0.509,80.146,audio_features,5IyL3XOaRPpTgxVjRIAxXU,spotify:track:5IyL3XOaRPpTgxVjRIAxXU,https://api.spotify.com/v1/tracks/5IyL3XOaRPpTgxVjRIAxXU,https://api.spotify.com/v1/audio-analysis/5IyL3XOaRPpTgxVjRIAxXU,193880,4
1477,Bruce Springsteen,Hungry Heart,0.641,0.894,8,-7.41,1,0.0273,0.0857,0.009,0.157,0.972,109.823,audio_features,1KsI8NEeAna8ZIdojI3FiT,spotify:track:1KsI8NEeAna8ZIdojI3FiT,https://api.spotify.com/v1/tracks/1KsI8NEeAna8ZIdojI3FiT,https://api.spotify.com/v1/audio-analysis/1KsI8NEeAna8ZIdojI3FiT,199453,4
1478,Beyoncé,Love On Top,0.652,0.749,0,-5.248,1,0.0886,0.0848,0.0,0.604,0.651,94.103,audio_features,1z6WtY7X4HQJvzxC4UgkSf,spotify:track:1z6WtY7X4HQJvzxC4UgkSf,https://api.spotify.com/v1/tracks/1z6WtY7X4HQJvzxC4UgkSf,https://api.spotify.com/v1/audio-analysis/1z6WtY7X4HQJvzxC4UgkSf,267413,4
1479,Lukas Graham,7 Years,0.765,0.473,10,-5.829,1,0.0514,0.287,0.0,0.391,0.34,119.992,audio_features,5kqIPrATaCc2LqxVWzQGbk,spotify:track:5kqIPrATaCc2LqxVWzQGbk,https://api.spotify.com/v1/tracks/5kqIPrATaCc2LqxVWzQGbk,https://api.spotify.com/v1/audio-analysis/5kqIPrATaCc2LqxVWzQGbk,237300,4
1480,Janis Joplin,Mercedes Benz,0.704,0.106,0,-15.169,0,0.542,0.939,0.0,0.0674,0.521,86.763,audio_features,1MntHPLU1T7a9W4tojbg8g,spotify:track:1MntHPLU1T7a9W4tojbg8g,https://api.spotify.com/v1/tracks/1MntHPLU1T7a9W4tojbg8g,https://api.spotify.com/v1/audio-analysis/1MntHPLU1T7a9W4tojbg8g,107867,4
1481,Julio Iglesias,Quiero,0.682,0.5,10,-16.492,0,0.0426,0.476,0.0,0.125,0.914,135.108,audio_features,6Lujha28PPV5Af6wrmc0Z1,spotify:track:6Lujha28PPV5Af6wrmc0Z1,https://api.spotify.com/v1/tracks/6Lujha28PPV5Af6wrmc0Z1,https://api.spotify.com/v1/audio-analysis/6Lujha28PPV5Af6wrmc0Z1,168560,4
1482,Katie Melua,Nine Million Bicycles,0.569,0.26,0,-14.688,1,0.0304,0.585,0.00744,0.125,0.35,82.074,audio_features,470UOQDSTMTBEgkBaeqVN6,spotify:track:470UOQDSTMTBEgkBaeqVN6,https://api.spotify.com/v1/tracks/470UOQDSTMTBEgkBaeqVN6,https://api.spotify.com/v1/audio-analysis/470UOQDSTMTBEgkBaeqVN6,194560,4
1483,Paolo Conte,Max,0.494,0.234,8,-16.365,1,0.0313,0.397,0.203,0.211,0.18,125.373,audio_features,68r4ENiIIMpJde4qZh3I4N,spotify:track:68r4ENiIIMpJde4qZh3I4N,https://api.spotify.com/v1/tracks/68r4ENiIIMpJde4qZh3I4N,https://api.spotify.com/v1/audio-analysis/68r4ENiIIMpJde4qZh3I4N,224773,4
1484,Tom Jones,Green Green Grass Of Home,0.543,0.41,8,-13.253,1,0.0268,0.157,0.0,0.0996,0.817,95.363,audio_features,5BFWQXNGPYadZxNKxY1UfU,spotify:track:5BFWQXNGPYadZxNKxY1UfU,https://api.spotify.com/v1/tracks/5BFWQXNGPYadZxNKxY1UfU,https://api.spotify.com/v1/audio-analysis/5BFWQXNGPYadZxNKxY1UfU,184893,4
